,Sold Price
43095,560000.0
23270,111000.0
28028,1550000.0
30722,795000.0
43317,600000.0
18045,3389000.0
11188,772000.0
5327,1825000.0
27552,1995000.0
28992,175000.0
45978,1115000.0
46592,435000.0
7100,210000.0
44759,233000.0
25152,679000.0
36340,655000.0
35581,580000.0
30941,785000.0
3435,445500.0
24012,3400000.0
28557,1140000.0
18426,246000.0
30021,1300000.0
39818,440000.0
38335,950000.0
23131,1025000.0
24248,275000.0
32362,549000.0
10090,925888.0
41223,1808000.0
25508,525000.0
7416,586500.0
46617,603000.0
47186,675000.0
18925,1555000.0
20426,535250.0
17809,1312500.0
41881,585000.0
29270,875000.0
23973,1500000.0
9436,1600000.0
37708,1299000.0
43907,615000.0
1714,1075000.0
37807,325000.0
4643,1375000.0
41195,1995000.0
10380,760000.0
42403,1468000.0
31841,1800000.0
28964,2532000.0
10698,549000.0
29599,539000.0
31405,2195000.0
40480,1115000.0
38531,955000.0
16104,1470000.0
3773,600000.0
8565,530000.0
7491,1450000.0
4571,475000.0
13023,1250000.0
34703,715000.0
44873,4200000.0
22014,780000.0
24716,850000.0
19732,338000.0
5127,3150000.0
43568,215000.0
19623,1114000.0
10618,1014000.0
30842,2525000.0
24439,1625000.0
24766,605000.0
43885,685000.0
25461,302500.0
11510,111500.0
44821,3110000.0
3236,540000.0
23401,880000.0
38943,210000.0
28401,2300000.0
46938,920000.0
45060,584500.0
9149,150000.0
28433,961600.0
18613,845000.0
43166,1381000.0
1355,6000000.0
1319,3600000.0
18801,239000.0
42649,830000.0
34468,915000.0
31180,1330000.0
4794,2000000.0
37047,1250000.0
6051,1140000.0
39916,2025000.0
22653,480000.0
12815,1325500.0
2224,600000.0
32907,485000.0
25235,832000.0
21375,1070000.0
7963,2550000.0
21855,1510000.0
22023,1376000.0
9219,475000.0
41291,435000.0
19916,1075000.0
8645,2165000.0
37278,1169050.0
27181,1075000.0
39403,620000.0
46998,810000.0
10515,460000.0
45061,1065000.0
4357,1881000.0
34987,1375000.0
39207,850000.0
33730,1210000.0
2302,880000.0
20667,1986000.0
39929,598000.0
27945,2350000.0
19277,520000.0
18084,4075000.0
33141,1495000.0
31762,307500.0
44625,1995000.0
41952,460000.0
18757,880000.0
11266,4860000.0
5997,1700000.0
18097,1050000.0
41498,679000.0
33811,719750.0
658,1980000.0
272,675000.0
19690,850000.0
42709,1540000.0
3570,620000.0
39656,998000.0
6409,430000.0
594,2150000.0
33220,1389000.0
4082,1135000.0
7976,900000.0
15875,1000000.0
42405,650000.0
12569,1105000.0
39652,245000.0
27849,630000.0
6530,930000.0
43552,2500000.0
22509,148000.0
41838,350000.0
33593,1237000.0
19777,1000000.0
42874,404000.0
39493,1605000.0
27643,5122555.0
41442,2151000.0
37446,1272500.0
34911,330000.0
30530,582000.0
44706,310000.0
28342,1330000.0
39235,1275000.0
2605,1251000.0
34211,610000.0
42376,216500.0
36370,476000.0
7953,4500000.0
39776,570000.0
11487,700000.0
17591,1568000.0
17830,1352000.0
17415,271000.0
46831,660000.0
24422,900000.0
12739,1200000.0
23074,2200000.0
27441,815000.0
33914,1738888.0
13364,5280000.0
17867,1480000.0
35689,1396000.0
28416,3900477.0
17137,1130000.0
38121,200000.0
3429,940000.0
18007,1275000.0
32236,2200000.0
15766,765000.0
19490,3120000.0
24670,520000.0
45977,185000.0
4131,624000.0
38147,335000.0
43334,639125.0
13004,305000.0
32370,915000.0
22697,1006000.0
32809,550000.0
28251,2475000.0
39394,875000.0
25116,425454.0
5386,883000.0
29254,700000.0
42814,240000.0
35152,300000.0
40391,350000.0
4984,515000.0
37783,1210000.0
45570,2238500.0
8328,2200000.0
42812,2100000.0
23839,530000.0
46387,760000.0
11166,920000.0
2964,520000.0
14519,510000.0
25326,754000.0
33940,700000.0
15301,1400000.0
28985,825000.0
29669,1968000.0
29584,937000.0
14764,740000.0
35531,1280000.0
27079,1500000.0
1721,2320000.0
43333,600000.0
5134,1299000.0
6716,1265000.0
8395,980000.0
24733,1100000.0
11216,1588000.0
38097,393000.0
33629,395000.0
29273,1050000.0
4565,1800000.0
32579,1795000.0
29048,1010000.0
16591,212000.0
37319,980000.0
7814,720000.0
44445,1050000.0
32906,570000.0
16379,1090000.0
21073,1375000.0
24247,3650000.0
33764,1400000.0
42598,684000.0
4944,450000.0
42264,860000.0
20974,172000.0
33137,650000.0
5782,750000.0
7079,900000.0
40449,1385000.0
16805,2400000.0
45877,849000.0
21725,825000.0
30592,2975000.0
13592,3795000.0
6907,1525000.0
37400,1980000.0
19753,1275000.0
44029,1275000.0
17743,1972500.0
36740,429000.0
15917,754000.0
4883,699000.0
13717,1800000.0
28398,775000.0
9244,1140000.0
1913,500000.0
39203,257000.0
6705,750000.0
25110,515000.0
14201,830000.0
29119,1590000.0
15154,1550000.0
34417,2220000.0
4906,3160000.0
39874,1009000.0
21076,1360000.0
43644,175000.0
82,927500.0
8609,619000.0
35026,214000.0
21944,1400000.0
44160,1255000.0
1471,435000.0
35916,2500000.0
11860,525000.0
10966,679000.0
10804,230000.0
42289,606000.0
37897,940000.0
5130,825000.0
5651,500000.0
7105,260000.0
23513,2700000.0
15597,1112000.0
1445,1550000.0
10434,485000.0
38470,520000.0
2931,2175000.0
22118,1075000.0
34193,500000.0
39297,3185000.0
23214,195000.0
15925,1930000.0
1703,925000.0
42846,720000.0
35779,375000.0
37672,1450000.0
33086,758000.0
1321,930000.0
44032,1560000.0
14197,900000.0
46994,210000.0
24810,832000.0
33465,760000.0
767,1080000.0
34182,760000.0
40902,935000.0
25151,2790000.0
26048,1485000.0
8915,1228000.0
32810,1355000.0
7625,1025000.0
14711,239000.0
12980,1315000.0
30456,1915000.0
47327,1520000.0
43715,2520000.0
29231,220000.0
27169,1500000.0
44413,539900.0
30863,495000.0
14811,2095000.0
32313,1235000.0
29651,1450000.0
8215,1321000.0
15282,900000.0
23391,1530000.0
29210,685000.0
18877,1850000.0
46754,665000.0
30798,1245000.0
45486,187000.0
45248,1600000.0
32506,1225000.0
19765,1387500.0
21524,205000.0
41787,858888.0
30929,335000.0
26061,1070000.0
2476,695000.0
37842,385000.0
34170,1400000.0
18232,414500.0
43757,1260000.0
3871,880000.0
13708,3175000.0
8107,1372000.0
23011,515000.0
27382,770000.0
22630,1700000.0
1647,2100000.0
20586,234000.0
44488,766000.0
41533,200000.0
17953,1255000.0
38793,2300000.0
34449,362500.0
26770,530000.0
29934,202000.0
10066,910000.0
33814,764000.0
10916,1550000.0
20230,462000.0
20489,1825000.0
29313,245000.0
31913,3750000.0
5269,1695000.0
32513,678000.0
41388,3620000.0
32493,830000.0
40871,3450000.0
37837,267500.0
3201,1195000.0
11449,1000000.0
22788,1295000.0
34719,612000.0
24125,1937000.0
11446,1350000.0
36365,1600000.0
28395,2360000.0
27974,5350000.0
1835,1465000.0
3934,1675000.0
10035,1872500.0
42003,590000.0
28110,4750000.0
23265,1450000.0
36445,1109000.0
28804,1900000.0
13829,674000.0
13665,1050000.0
11699,1750000.0
38730,2250000.0
44120,675000.0
30547,1320000.0
35487,750000.0
40156,2400000.0
42164,775000.0
2422,1875000.0
16812,1252000.0
41446,1150000.0
271,580000.0
34280,2200000.0
17643,3439000.0
46761,515000.0
4415,535000.0
42725,1000000.0
11479,1940000.0
5910,1480000.0
5705,2422000.0
21426,5450000.0
26952,1450500.0
6444,960000.0
33887,1200000.0
10753,1580000.0
22380,850000.0
36845,862000.0
20152,435000.0
37248,285000.0
26098,336000.0
40501,998000.0
14937,793000.0
26175,623000.0
43690,429500.0
10730,1050000.0
10041,825000.0
21959,160000.0
40524,1335000.0
37612,235000.0
30308,2730000.0
1871,915000.0
29298,1020000.0
7133,1470000.0
26041,450000.0
43058,1015000.0
11910,2450000.0
15500,505000.0
11270,865000.0
24913,2475000.0
37934,700000.0
16286,980000.0
14631,718000.0
16484,1370000.0
8483,5510000.0
7790,1345000.0
11042,750000.0
25687,580000.0
24880,225000.0
1577,1216000.0
8921,1290350.0
35766,555000.0
8364,960000.0
42984,479000.0
13672,1049000.0
46919,1410000.0
31082,1780000.0
9154,1275000.0
39402,643000.0
20877,635000.0
23734,458500.0
20086,515000.0
26196,288000.0
47153,163000.0
46560,1837000.0
22343,189500.0
32753,162000.0
41269,5000000.0
42295,1325000.0
8835,3022500.0
24073,1265000.0
43609,910000.0
36426,190000.0
9515,907500.0
38234,230500.0
44024,1225000.0
42249,1050000.0
3497,2080000.0
32038,2100000.0
15422,1606210.0
17260,4345000.0
619,1740000.0
13178,3900000.0
2079,1185000.0
39989,585000.0
17191,2962000.0
12491,2140000.0
11172,1180000.0
19970,800000.0
13513,687000.0
7422,638077.0
16766,850000.0
16355,1780000.0
19873,1280000.0
44570,425000.0
41978,650000.0
13749,1237500.0
46721,515000.0
17310,480000.0
44831,2800000.0
12845,725000.0
7306,3750000.0
28403,1150000.0
28965,209000.0
43080,614000.0
45202,850000.0
9580,825000.0
45480,873000.0
24823,2435000.0
23171,557000.0
20778,250000.0
15034,1050000.0
8322,2611000.0
30897,1705000.0
10095,400000.0
35877,840000.0
27614,1020000.0
25519,595000.0
22639,850000.0
19641,689000.0
33765,1084500.0
31863,1010000.0
2376,440000.0
28967,950000.0
25292,934000.0
46174,185000.0
15527,1440000.0
9252,755000.0
16866,1128000.0
40012,335000.0
7928,2200000.0
39583,1950000.0
36086,850000.0
25142,255000.0
4700,520000.0
27591,375500.0
40648,430000.0
40591,1385000.0
26213,595000.0
46635,318000.0
15685,400000.0
31009,436000.0
16325,1155000.0
13502,1450000.0
7414,1050000.0
31262,1465000.0
27990,505000.0
7016,1200000.0
20079,5400000.0
7394,1830000.0
33244,389000.0
16255,339000.0
8800,550000.0
15688,1075000.0
15152,1130000.0
46105,669000.0
32413,1200000.0
13435,835000.0
45177,3000000.0
2414,810000.0
26843,1999000.0
18410,1200000.0
22959,1040000.0
42676,1485000.0
7951,670000.0
6514,435000.0
23140,980000.0
11303,1875000.0
9936,470000.0
46345,4595000.0
30904,1560000.0
21905,350000.0
1921,415000.0
7681,665000.0
2276,1500000.0
43028,455000.0
20263,545000.0
13969,505000.0
45345,840000.0
35559,397000.0
30609,1799000.0
39728,2870000.0
33453,1075000.0
15739,489000.0
25454,1180000.0
40173,1049000.0
8502,630000.0
25143,1350000.0
8258,925000.0
23687,900000.0
35684,425000.0
35380,1100000.0
18209,1550000.0
34647,330000.0
37317,350000.0
10601,835000.0
27961,365000.0
24140,950000.0
15471,1210000.0
42407,1750000.0
35137,619000.0
23163,2500000.0
10065,2795000.0
43045,310000.0
11775,1230000.0
2957,1030000.0
22579,1210000.0
39484,1660000.0
15424,745000.0
30378,1880000.0
30299,1075000.0
23747,1400000.0
30429,3000000.0
2679,576000.0
19616,925000.0
38927,2250000.0
4218,825000.0
30443,1045000.0
18328,1640000.0
25408,815000.0
25087,1250000.0
5085,989000.0
33270,595000.0
33614,1037000.0
27264,849000.0
44814,315000.0
9499,1230000.0
21027,1675000.0
39714,400000.0
32735,1725000.0
21647,715000.0
32549,1950000.0
40990,375000.0
23041,1435000.0
8594,2050000.0
39660,3325000.0
22215,1550000.0
1000,875000.0
28065,1570000.0
29285,768000.0
14144,750000.0
10345,2350000.0
35691,1510000.0
35897,6100000.0
7062,307000.0
22765,874000.0
7917,450000.0
107,3500000.0
20367,1425000.0
45165,1045000.0
27794,2405000.0
9489,2950000.0
47182,725000.0
7552,760000.0
18810,469778.0
27342,760000.0
28300,772000.0
31012,1300000.0
3713,550000.0
30774,624000.0
31344,201000.0
47429,1075000.0
13400,875000.0
30513,1580000.0
1461,1400000.0
24510,1188000.0
4116,1400000.0
40881,720000.0
18609,2025000.0
42888,1128000.0
31945,3000000.0
4014,449000.0
38003,3495000.0
41099,251000.0
31692,1288000.0
23665,2807700.0
1584,1480000.0
1628,490000.0
18735,935000.0
38616,1825000.0
36148,430000.0
4972,217000.0
37731,1000000.0
19899,1028000.0
18173,239500.0
43657,2850000.0
42543,415000.0
25832,2550000.0
33942,720000.0
41516,1605000.0
1484,2208000.0
35101,247500.0
1453,1850000.0
37765,540000.0
10286,1968000.0
43208,832900.0
14140,715000.0
2351,2601000.0
43016,311000.0
401,1300000.0
40627,850000.0
15313,1180000.0
13236,1450000.0
26895,1028000.0
13644,600000.0
25300,1200000.0
5931,1015000.0
10913,1309000.0
27360,175000.0
45987,300000.0
8863,950000.0
43243,700000.0
192,1115500.0
36767,1120000.0
32170,2305700.0
27409,485000.0
595,2554000.0
21729,885000.0
45070,2235000.0
43131,815000.0
30298,1425000.0
34119,950000.0
8184,1170000.0
41197,2542500.0
132,1100000.0
10960,585000.0
38265,230000.0
28898,1000000.0
32760,1575000.0
39972,1330000.0
35241,1800000.0
32648,1950000.0
30066,1100000.0
17702,2735000.0
46374,375000.0
34358,6120000.0
37730,1642885.0
45123,989000.0
26833,2500000.0
41342,1440000.0
28987,1450000.0
44438,1850000.0
314,510000.0
10737,1400000.0
37855,815000.0
38755,650000.0
36372,489000.0
443,307400.0
19182,650000.0
29991,1450000.0
17982,845000.0
22510,395000.0
25562,1318500.0
35535,550000.0
26874,685000.0
47422,176000.0
10433,800000.0
22447,634000.0
1521,805000.0
34922,4000000.0
37322,380000.0
7294,1000000.0
3626,635000.0
29241,1125000.0
18052,1540000.0
5761,2700000.0
25053,705000.0
35492,465000.0
46157,175000.0
22276,660000.0
46252,890000.0
29334,2545000.0
41866,2260000.0
17181,655000.0
995,480000.0
16176,850000.0
39920,780000.0
46751,334500.0
24546,1700000.0
43322,340000.0
2135,1570000.0
2732,680000.0
45050,925000.0
27912,215000.0
34641,600000.0
47012,742000.0
20096,1225000.0
39712,1420000.0
19806,607000.0
23435,770000.0
41947,145000.0
9642,1125000.0
37927,1320000.0
19079,1450000.0
40161,735000.0
44962,549000.0
34203,950000.0
16204,4071125.0
33096,2595000.0
18893,531000.0
27598,1150000.0
26245,2050000.0
27096,2050000.0
8224,1750000.0
7474,1050000.0
24781,860000.0
23957,980000.0
21462,1465000.0
39526,615000.0
30412,280000.0
2762,5710000.0
43512,900000.0
3342,2050000.0
12053,1375000.0
9953,1580000.0
44282,820000.0
46275,710000.0
6650,3302500.0
36752,465000.0
37584,2060000.0
7651,654000.0
10820,1210000.0
45402,930000.0
34717,641000.0
11689,229000.0
3981,920000.0
35544,534000.0
1753,708000.0
37178,1325000.0
45496,745000.0
30972,880000.0
43037,725000.0
23653,1525000.0
16721,288000.0
493,615000.0
22857,860000.0
19352,1923000.0
28178,1160000.0
20097,1850000.0
44562,460000.0
21298,2300000.0
9063,478000.0
39914,1300000.0
39314,830000.0
6450,2520000.0
21337,815000.0
13366,1200000.0
25952,650000.0
11054,875000.0
41530,220000.0
2938,505000.0
36004,795560.0
13998,935000.0
37327,1212000.0
30379,725000.0
35863,1300000.0
29465,3200000.0
22154,1150000.0
11950,551000.0
11194,690000.0
36449,1488000.0
40984,2638500.0
20791,990000.0
24304,930000.0
40067,1680000.0
37852,514000.0
16117,597455.0
34138,789000.0
30791,825000.0
5244,675000.0
15802,588000.0
16100,845000.0
44623,120000.0
28481,1085000.0
9923,910000.0
35193,390000.0
30486,450000.0
37564,500000.0
38297,808000.0
17756,680000.0
36211,305000.0
34231,1609000.0
9402,925000.0
14026,1460000.0
46936,135000.0
4048,1999999.0
42497,285000.0
36590,1285000.0
24712,835000.0
28382,930000.0
35374,160000.0
22508,475000.0
8588,1500000.0
19206,1235000.0
40492,276000.0
16979,880000.0
15115,2605000.0
18597,462000.0
16506,1000000.0
15343,1185000.0
26441,2395000.0
37993,2300000.0
40240,900000.0
18329,650000.0
4401,922000.0
32417,360000.0
10228,486000.0
43364,2325000.0
34010,850000.0
38118,550000.0
46630,825000.0
3984,910000.0
25233,535500.0
6077,725000.0
1049,3823000.0
36511,1000000.0
19345,2685000.0
42120,3000000.0
44935,1300000.0
34305,475000.0
3900,915000.0
14894,409500.0
21198,246500.0
31153,1243000.0
13111,1055000.0
26319,565000.0
22971,876500.0
31020,559000.0
13865,4000000.0
39453,1304888.0
7816,1050000.0
4349,950000.0
46563,775000.0
13100,899000.0
39898,770000.0
39076,215000.0
6905,1301000.0
45184,3375000.0
22448,1300000.0
14990,1042500.0
22785,1420000.0
40732,539500.0
36989,1325000.0
28188,445000.0
23063,1500000.0
40593,1150000.0
14625,1200000.0
14074,1560000.0
22042,1720000.0
7862,210000.0
26231,1140000.0
27971,1502500.0
20990,1984000.0
6692,1257000.0
18015,705500.0
12128,1595000.0
44116,2800000.0
44822,350000.0
18413,700000.0
31430,566500.0
24263,1400000.0
37205,1220000.0
38031,620000.0
23090,1200000.0
5584,820000.0
26052,770000.0
7110,1000000.0
39516,1649000.0
25523,1300000.0
30361,798800.0
35088,1645000.0
41731,431000.0
13037,2170000.0
11852,1053500.0
16590,950000.0
40638,325000.0
41683,780000.0
17389,985000.0
3539,840000.0
19729,530000.0
18262,1317000.0
24694,1455000.0
7939,825000.0
39676,1568000.0
40325,820000.0
20273,4200000.0
9337,950000.0
31380,1504783.0
2494,485000.0
24707,1575000.0
47184,1738500.0
20616,862000.0
47125,340000.0
6233,1382500.0
4498,2355000.0
18396,1280000.0
729,978000.0
19315,1100000.0
5832,1275000.0
15487,800000.0
45552,490000.0
23768,839000.0
47181,2565000.0
13702,1439000.0
20008,385000.0
22532,600000.0
172,792000.0
44418,642000.0
12465,430000.0
34283,200000.0
5307,2548000.0
30778,2288000.0
13321,234000.0
3604,760000.0
34004,265000.0
39111,950000.0
12144,440000.0
10395,257000.0
25339,1125000.0
6182,605000.0
29396,490000.0
26354,637000.0
18359,370000.0
27944,1850000.0
24800,1525000.0
19671,875000.0
719,830000.0
14986,800000.0
43041,675000.0
28635,880000.0
38885,403000.0
39117,2200000.0
41143,1075000.0
30525,1025000.0
18837,1057500.0
25401,685000.0
6254,1430000.0
26104,979000.0
11756,333000.0
23006,1599000.0
15828,1900000.0
6271,880000.0
3556,266000.0
13889,1155000.0
33097,505000.0
5815,349977.0
12022,1295000.0
10206,1150000.0
31016,387500.0
34611,935000.0
3731,2600000.0
44795,811000.0
7566,2350000.0
32182,952000.0
15703,270000.0
33013,330000.0
38713,292000.0
4615,502000.0
41421,400000.0
2867,830000.0
27332,200000.0
320,1850000.0
26544,1580000.0
14689,1480000.0
2881,1653000.0
9297,1600000.0
45100,825000.0
7769,1100000.0
46298,1300000.0
19742,1600000.0
21611,1890000.0
35791,759000.0
2669,210000.0
934,3100000.0
25167,1280000.0
37387,1560000.0
27296,755000.0
32188,1370000.0
30207,1050000.0
4085,192500.0
34785,803000.0
45638,380000.0
18346,1022075.0
7973,530000.0
33058,2055000.0
35058,2505000.0
4965,1180000.0
11452,989200.0
39966,1175000.0
1394,1150000.0
44569,1150000.0
24864,1314159.0
39963,485000.0
30283,515000.0
21514,1230000.0
43547,1680000.0
45466,432500.0
40845,1160000.0
35281,3300000.0
6122,102000.0
39543,2353000.0
34365,440000.0
34232,860000.0
15535,175000.0
40034,398000.0
17296,825000.0
43514,1188000.0
16494,1030000.0
38343,5105670.0
26692,565000.0
18749,240000.0
41292,1100000.0
37636,159000.0
21763,1175000.0
45526,1600000.0
34819,1680000.0
35344,695000.0
30610,390500.0
44362,1882000.0
36775,952000.0
27292,620923.0
43565,1222500.0
5903,269500.0
755,660000.0
24507,910000.0
1322,739000.0
39550,680000.0
22826,3400000.0
31741,2305000.0
25662,4050000.0
43752,684900.0
22943,1430000.0
41002,1330000.0
45737,420000.0
5557,810000.0
45852,170000.0
29892,1005000.0
33039,628000.0
4355,159000.0
10926,405000.0
4540,775000.0
253,3665000.0
8289,405000.0
45230,419000.0
19855,1460000.0
40550,308000.0
41759,550000.0
19496,263500.0
37582,2300000.0
19377,299000.0
45573,918000.0
43677,700000.0
3275,589000.0
44905,275000.0
27281,1260000.0
1583,585000.0
13956,625000.0
26341,530000.0
45834,366000.0
36293,1080000.0
32795,1610000.0
15105,1650000.0
18079,1625000.0
823,700000.0
30337,3625000.0
24086,770000.0
44289,395000.0
9498,1120000.0
17639,5800000.0
7904,930000.0
12255,385000.0
29445,1315000.0
24224,2725000.0
14218,1625000.0
31559,2700000.0
20493,2350000.0
34500,1200000.0
4064,467000.0
41227,205000.0
12334,1300000.0
46796,265000.0
20727,1510000.0
38920,920000.0
10144,2150000.0
5937,1500000.0
29701,846500.0
1554,352500.0
26046,1425000.0
24190,750000.0
44410,305000.0
7093,1453000.0
390,840000.0
31457,440000.0
26242,440000.0
7787,559000.0
42086,1940000.0
41905,1300000.0
27010,331000.0
24387,503888.0
7364,900000.0
36076,2325000.0
21646,885000.0
43569,315000.0
43108,749000.0
7334,940000.0
25492,2725000.0
32859,730000.0
5266,1322000.0
9217,625000.0
1320,1538175.0
16125,1200000.0
26024,462500.0
44113,1975000.0
38225,1975000.0
16479,1000000.0
894,1075000.0
19695,1075000.0
36628,1100000.0
17072,915855.0
20403,898500.0
10489,1770000.0
36569,625000.0
20082,1085000.0
525,1175000.0
41847,844000.0
24296,2125000.0
36012,1720000.0
47212,1400000.0
38360,540000.0
11329,1352000.0
42290,962500.0
42684,1675000.0
9475,1810000.0
35658,1260000.0
32436,2320000.0
13604,359900.0
14130,649000.0
44498,4250000.0
10948,746000.0
42597,700000.0
21796,3660000.0
44089,929000.0
6745,645000.0
3330,475000.0
27733,1280000.0
34420,1345000.0
37054,370000.0
42227,1222800.0
5329,2770000.0
7447,345000.0
23030,1226762.0
27150,813000.0
38701,1768000.0
3127,2250000.0
29926,1784900.0
43034,410000.0
429,569000.0
6544,440000.0
3956,1600000.0
15792,1824000.0
28841,1390000.0
31273,842500.0
4104,300000.0
22160,1420000.0
44166,350000.0
43498,1710000.0
1083,390000.0
2207,588155.0
38673,865000.0
15019,375000.0
25992,1895000.0
14591,930000.0
