,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,F,M,College,Doctorate,Graduate,High School,Post-Graduate,Uneducated,Divorced,Married,Single,Blue,Gold,Silver
1103,0.3069306930693069,0.0935935935935936,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.43293293293293295,0.8658658658658659,0.25325325325325326,0.21121121121121122,0.3003003003003003,0.6226226226226226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1104,0.504950495049505,1.0,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.5850179914949296,0.18470254957507076,0.0990990990990991,0.24024024024024024,0.045545545545545546,0.643603133159269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1105,0.3069306930693069,0.16016016016016016,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.953953953953954,0.9860885723097432,0.32549349013019735,0.513013013013013,0.7247247247247247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1106,1.0,0.2982982982982983,0.7027027027027026,0.97997997997998,0.6691691691691692,0.9610198717772283,0.3658658658658659,0.1739562585294771,0.3973973973973974,0.17517517517517517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1107,0.702970297029703,0.07707707707707707,0.27877877877877877,0.1091091091091091,0.9074074074074074,0.6596596596596597,0.7787787787787788,0.22022022022022023,0.2552552552552553,0.0940940940940941,0.6101101101101102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1108,0.504950495049505,0.9734734734734735,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.5188812991364866,0.16766766766766766,0.23623623623623624,0.45395395395395394,0.4019019019019019,0.6527164465308798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1109,1.0,0.4984984984984985,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.5305305305305306,0.6891891891891893,0.15625830454424658,0.21121121121121122,0.13713713713713713,0.6470477676236527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1110,0.504950495049505,0.16016016016016016,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.4664152798444581,0.33483483483483484,0.23323323323323322,0.15015015015015015,0.3758758758758759,0.8228228228228228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1112,0.3069306930693069,0.8828828828828829,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.28256100087085995,0.8138138138138138,0.33510496943927714,0.3683683683683684,0.17517517517517517,0.7957957957957957,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1113,0.504950495049505,0.7592592592592593,0.27877877877877877,0.3788788788788789,0.9074074074074074,0.29472282651000253,0.5615615615615616,0.04932913305462326,0.07457457457457457,0.26226226226226224,0.9154154154154155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,0.3069306930693069,0.4984984984984985,1.0,0.1091091091091091,0.34184184184184185,0.11411411411411411,0.8878878878878879,0.33821593133284633,0.2552552552552553,0.2012012012012012,0.9954738027845077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1115,0.702970297029703,0.8613613613613613,0.4974974974974975,0.1091091091091091,0.9074074074074074,0.889111107794411,0.5935935935935936,0.34699887489447034,0.2982982982982983,0.14114114114114115,0.2867867867867868,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,0.504950495049505,0.4984984984984985,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.0687354020687354,0.9536884790072403,0.3013013013013013,0.36086086086086083,0.9502030077946306,0.6116116116116116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,0.504950495049505,0.0,0.4974974974974975,0.1091091091091091,0.9074074074074074,0.06840173506840173,0.9906755959651843,0.3518155836996417,0.3973973973973974,0.8808808808808809,0.6546546546546547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,0.504950495049505,0.2702702702702703,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.0,0.7307307307307307,0.24724724724724725,0.1966966966966967,0.23573573573573575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1120,0.504950495049505,0.020520520520520523,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.7751030957413516,0.014699706005879887,0.0006518616727433431,0.023023023023023025,0.3893893893893894,0.4184184184184184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1121,0.3069306930693069,0.2122122122122122,0.4974974974974975,0.3788788788788789,0.34184184184184185,0.8658066142507675,0.14964964964964966,0.061849393737450534,0.0845845845845846,0.7537537537537538,0.4159159159159159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1122,0.702970297029703,0.4984984984984985,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.6446446446446447,0.1941941941941942,0.06677866442671146,0.21121121121121122,0.0905905905905906,0.6056056056056056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1124,0.504950495049505,0.4984984984984985,0.7027027027027026,0.3788788788788789,0.34184184184184185,0.23223223223223222,0.602102102102102,0.3708861001279774,0.35235235235235235,0.2157157157157157,0.9069069069069069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1126,0.3069306930693069,0.2702702702702703,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.695458609594277,0.12262262262262262,0.13052969809726572,0.2982982982982983,0.3893893893893894,0.6039372706039372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1128,1.0,0.6336336336336337,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.45845845845845845,0.6941941941941943,0.08408408408408408,0.22572572572572572,0.12012012012012012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1129,1.0,0.042042042042042045,1.0,0.9494494494494494,0.34184184184184185,0.6177649990415948,0.7847847847847848,0.3079236929236929,0.3973973973973974,0.3003003003003003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1131,1.0,0.7857857857857857,0.4974974974974975,0.1091091091091091,0.34184184184184185,0.8530970954593646,0.3588588588588588,0.16577492126272614,0.3313313313313313,0.7389033942558747,0.4159159159159159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1132,1.0,0.8828828828828829,0.4974974974974975,0.3788788788788789,0.6691691691691692,0.9451339776484132,0.0744158792939281,0.2172172172172172,0.40740740740740744,0.15765765765765766,0.28378378378378377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1134,0.3069306930693069,0.015015015015015013,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.0,0.9484141895906602,0.3817155874237188,0.5475475475475475,0.9059059059059059,0.9669669669669669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1136,1.0,0.2702702702702703,0.4974974974974975,0.1091091091091091,0.6691691691691692,0.9558965687778809,0.4264264264264264,0.08683068017366138,0.05655655655655656,0.6171171171171171,0.34984984984984985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1137,0.3069306930693069,0.8378378378378378,1.0,0.7352352352352352,0.34184184184184185,0.4687697773340091,0.20020020020020018,0.009020538863470798,0.005005005005005005,0.1111111111111111,0.9334334334334333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1139,0.3069306930693069,0.4984984984984985,0.7027027027027026,0.7352352352352352,0.9074074074074074,0.6825004270518715,0.9410274963820551,0.2012012012012012,0.3683683683683684,0.9384384384384384,0.3926921311213037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1140,0.702970297029703,0.6656656656656657,0.7027027027027026,0.3788788788788789,0.6691691691691692,0.8585951766540201,0.5160160160160161,0.055055055055055056,0.0845845845845846,0.2227227227227227,0.40990990990990994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1141,0.504950495049505,0.9734734734734735,0.11411411411411411,0.1091091091091091,0.11211211211211211,0.6548026143992963,0.56006006006006,0.06698866022679546,0.0845845845845846,0.5615615615615616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1143,0.0,0.011511511511511512,1.0,0.1091091091091091,0.6691691691691692,0.8629778769243698,0.954954954954955,0.3477832525666463,0.4189189189189189,0.7357357357357357,0.34784784784784784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1144,1.0,0.9034034034034034,0.27877877877877877,0.1091091091091091,0.34184184184184185,0.9614942245670658,0.5615615615615616,0.0638523290456992,0.15015015015015015,0.06256256256256257,0.2917917917917918,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1145,0.504950495049505,0.2122122122122122,0.7027027027027026,0.7352352352352352,0.9074074074074074,0.7229148374492993,0.9037404238409263,0.17300633967300635,0.3433433433433434,0.4419419419419419,0.5875875875875876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1147,1.0,0.9484484484484484,0.4974974974974975,0.1091091091091091,0.6691691691691692,0.3875947375947378,0.12812812812812813,0.0974815752867541,0.21121121121121122,0.13713713713713713,0.9760829125697583,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1149,0.702970297029703,0.8828828828828829,0.7027027027027026,0.3788788788788789,0.9074074074074074,0.6547311041018135,0.4159159159159159,0.31931931931931934,0.2852852852852853,0.5795795795795795,0.575075075075075,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1150,0.3069306930693069,0.8828828828828829,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.6933014361790566,0.3258258258258258,0.23118938108740972,0.3973973973973974,0.7247247247247247,0.5695695695695696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1151,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.6691691691691692,0.0697255447325784,0.40540540540540543,0.17617617617617617,0.3788788788788789,0.15765765765765766,0.7872872872872874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1152,0.504950495049505,0.9654654654654654,1.0,0.3788788788788789,0.34184184184184185,0.6406588937093275,0.4664664664664665,0.14381047714381048,0.31931931931931934,0.15765765765765766,0.6546546546546547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1155,0.3069306930693069,0.13413413413413414,1.0,0.7352352352352352,0.9074074074074074,0.8054627353906296,0.06992578356896198,0.06238981351189612,0.06506506506506507,0.06106106106106106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1156,0.0,0.8613613613613613,0.7027027027027026,0.1091091091091091,0.6691691691691692,0.8298156208306905,0.45795795795795796,0.08297170630098942,0.0845845845845846,0.5615615615615616,0.3638638638638638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1157,0.504950495049505,0.042042042042042045,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.2465799132465799,0.7787787787787788,0.1820094985404942,0.1086086086086086,0.0960960960960961,0.5725725725725725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1158,0.702970297029703,0.009009009009009009,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.793970392208506,0.27227227227227224,0.22793644708538327,0.16566566566566565,0.13513513513513514,0.44844844844844844,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1159,0.504950495049505,0.033533533533533534,1.0,0.7352352352352352,0.9074074074074074,0.24024024024024024,0.8228228228228228,0.42764812645231176,0.3973973973973974,0.7247247247247247,0.8929351211230409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1160,0.504950495049505,0.011511511511511512,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.5415415415415415,0.6311311311311312,0.16103603603603603,0.31931931931931934,0.4179179179179179,0.7237237237237237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1161,1.0,0.6656656656656657,0.11411411411411411,0.3788788788788789,0.6691691691691692,0.20520520520520522,0.10510510510510511,0.006856870595547511,0.0065065065065065065,0.003386372627125386,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1164,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.6691691691691692,0.20984321892257246,0.7067067067067067,0.0960960960960961,0.16566566566566565,0.47297297297297297,0.8561491427733464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1165,0.504950495049505,0.9034034034034034,0.7027027027027026,0.3788788788788789,0.9074074074074074,0.963288473862492,0.7877877877877878,0.09131145248377509,0.16566566566566565,0.31981981981981983,0.30930930930930933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1166,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.9074074074074074,0.36672867393037467,0.9912841848119004,0.26441668881211794,0.1086086086086086,0.9455726913354033,0.7607607607607607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1167,0.3069306930693069,0.9204204204204204,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.5608471624505915,0.4774774774774775,0.7240938963144802,0.8483483483483483,0.3178178178178178,0.4744744744744745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1169,0.3069306930693069,0.4984984984984985,0.27877877877877877,0.3788788788788789,0.9074074074074074,0.2370426878491394,0.9850668226973711,0.24024024024024024,0.22572572572572572,0.8083083083083082,0.8018018018018018,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1171,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.15126078100205204,0.8858858858858859,0.17617617617617617,0.06506506506506507,0.32432432432432434,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1174,0.504950495049505,0.06306306306306306,1.0,0.3788788788788789,0.34184184184184185,0.6086086086086087,0.7667667667667668,0.15625830454424658,0.16566566566566565,0.31981981981981983,0.5895895895895896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1175,0.3069306930693069,0.0935935935935936,0.7027027027027026,0.7352352352352352,0.9074074074074074,0.6197681285657826,0.6596596596596597,0.16316316316316315,0.0960960960960961,0.1111111111111111,0.5515515515515516,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1176,1.0,0.051551551551551555,0.4974974974974975,0.3788788788788789,0.9074074074074074,0.10326993660326993,0.9972550043366316,0.4334254952811655,0.40740740740740744,0.955955955955956,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1178,0.3069306930693069,0.18568568568568566,0.7027027027027026,0.1091091091091091,0.34184184184184185,0.2599978619396095,0.7682682682682682,0.05648149745150383,0.15015015015015015,0.8463463463463463,0.8568568568568569,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1179,0.504950495049505,0.4984984984984985,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.6526595579753972,0.10510510510510511,0.06563911772521923,0.2852852852852853,0.3158158158158158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1180,0.504950495049505,0.6656656656656657,0.7027027027027026,0.3788788788788789,0.6691691691691692,0.6667245269918418,0.6761761761761762,0.0742409075742409,0.07457457457457457,0.15765765765765766,0.6006006006006006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1181,0.702970297029703,0.24224224224224222,1.0,0.7352352352352352,0.6691691691691692,0.7647831708607863,0.5975975975975976,0.1404738071404738,0.07457457457457457,0.0905905905905906,0.43743743743743746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1182,0.504950495049505,1.0,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.2704884679573748,0.91991991991992,0.25384567031486466,0.3433433433433434,0.3263263263263263,0.7107107107107107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1186,0.504950495049505,1.0,0.4974974974974975,0.3788788788788789,0.9074074074074074,0.0,0.4084084084084084,0.09301089556205154,0.13513513513513514,0.28228228228228225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1189,1.0,0.9204204204204204,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.1961961961961962,0.5275275275275275,0.13663081830284401,0.22572572572572572,0.08008008008008008,0.9235902569235902,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1191,0.702970297029703,0.13413413413413414,1.0,0.1091091091091091,0.34184184184184185,0.37424039718494784,0.5660660660660661,0.12579245912579246,0.1816816816816817,0.955955955955956,0.7012012012012012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1192,0.702970297029703,0.4984984984984985,0.4974974974974975,0.1091091091091091,0.9074074074074074,0.9970652730671903,0.8173173173173174,0.0648418814775445,0.04054054054054054,0.011011011011011011,0.2677677677677678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1193,0.3069306930693069,0.2122122122122122,0.4974974974974975,0.1091091091091091,0.6691691691691692,0.44326335370714853,0.22872872872872874,0.3261234775304494,0.5860860860860861,0.3893893893893894,0.9029029029029029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1194,0.3069306930693069,0.0935935935935936,1.0,0.7352352352352352,0.9074074074074074,0.7080494981659881,0.2707707707707708,0.3533533533533533,0.5860860860860861,0.5680680680680681,0.33233233233233234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1195,1.0,0.16016016016016016,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.6788415732310121,0.9909625537345659,0.33393478541049104,0.3313313313313313,0.49199199199199195,0.5815815815815816,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1196,0.3069306930693069,0.9484484484484484,1.0,0.3788788788788789,0.9074074074074074,0.6045765567001089,0.534034034034034,0.1931931931931932,0.1816816816816817,0.4104104104104104,0.5779432545633308,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1197,0.504950495049505,0.2982982982982983,0.7027027027027026,0.3788788788788789,0.6691691691691692,0.4418491055262356,0.07307307307307308,0.14264264264264265,0.0845845845845846,0.13013013013013014,0.9555562757001604,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1199,0.3069306930693069,0.6656656656656657,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.7597629219250841,0.954954954954955,0.21100186021791123,0.4674674674674675,0.9224224224224224,0.47347347347347346,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1200,0.3069306930693069,0.4984984984984985,1.0,0.1091091091091091,0.6691691691691692,0.5339366515837104,0.8768768768768769,0.011769337756259527,0.011511511511511512,0.955955955955956,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1203,0.702970297029703,0.7857857857857857,1.0,0.1091091091091091,0.6691691691691692,0.7032500177016215,0.9718459797834876,0.4492924665922033,0.43093093093093093,0.9039039039039038,0.3843843843843844,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1206,0.3069306930693069,0.2702702702702703,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.5985985985985985,0.9331420504569814,0.2395729062395729,0.21121121121121122,0.7442442442442443,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1207,0.702970297029703,0.1126126126126126,1.0,0.7352352352352352,0.34184184184184185,0.5617155617155617,0.5425425425425425,0.15915915915915915,0.13513513513513514,0.8903903903903905,0.6851851851851851,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1208,0.3069306930693069,0.4984984984984985,0.7027027027027026,0.1091091091091091,0.9074074074074074,0.22912688769310882,0.6961961961961962,0.4517374517374517,0.513013013013013,0.2707707707707708,0.5345345345345345,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1209,1.0,0.4984984984984985,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.3994082840236686,0.0204078057053553,0.08245096337441417,0.21121121121121122,0.022022022022022022,0.497997997997998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1210,0.3069306930693069,0.6336336336336337,1.0,0.7352352352352352,0.6691691691691692,0.8408309442295023,0.04371037704371038,0.05283222364826789,0.027027027027027025,0.9224224224224224,0.4924924924924925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1211,0.504950495049505,0.13413413413413414,1.0,0.3788788788788789,0.6691691691691692,0.6587442440609779,0.9214214214214214,0.19927095990279464,0.2552552552552553,0.2867867867867868,0.48848848848848847,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1214,0.3069306930693069,0.8378378378378378,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.6650554160262898,0.5775775775775776,0.0348682015348682,0.2552552552552553,0.2867867867867868,0.568068068068068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1217,1.0,0.2122122122122122,0.27877877877877877,0.9494494494494494,0.34184184184184185,0.5865212929939473,0.06306306306306306,0.14264264264264265,0.2852852852852853,0.034127776970518914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1218,0.3069306930693069,0.9359359359359358,0.7027027027027026,0.3788788788788789,0.9074074074074074,0.18765230346625694,0.7660635318863168,0.23437340309172316,0.3088088088088088,0.3413413413413413,0.7107107107107107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1220,1.0,0.16016016016016016,0.4974974974974975,0.3788788788788789,0.9074074074074074,0.4938123898046537,0.939440192071771,0.16016016016016016,0.15015015015015015,0.3758758758758759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1222,0.0,0.7592592592592593,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.7574614897968192,0.6406406406406406,0.3267307872597195,0.3973973973973974,0.5065065065065065,0.5205205205205206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1224,0.3069306930693069,0.9034034034034034,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.3118668596237337,0.9564516598554934,0.30208224624468283,0.4189189189189189,0.32432432432432434,0.9144144144144144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
